1653954,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653954,1825,13 SEP 2020 6:10PM by PIB Chennai,ta,"தொடத் தேவையில்லாத சோப்பு, தண்ணீர் விநியோகிப்பான், மின்-வகுப்பறை இன்னும் பல: கொவிட்-19 விஞ்ஞானிகளை வாழ்வதற்கான துரித கண்டுபிடிப்புகளை செய்யத் தூண்டியுள்ளது என ஆராய்ச்சியாளர்கள் கருதுகிறார்கள்"
1653955,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653955,1379,13 SEP 2020 6:52PM by PIB Chennai,ta,பீகாரில்  கிஷேன்கன்ச்-தர்பாங்கா 400 கிலோ வாட்  மின்பகிர்வு கட்டுமானத்துக்கு மத்திய மின்துறை அமைச்சர்  அடிக்கல்
1653956,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653956,1329,14 SEP 2020 11:11AM by PIB Chennai,ta,"இந்தியாவில் தொடர்ந்து அதிகரித்து வரும்  குணமடைந்தவர்கள் எண்ணிக்கை, 78 சதவீதத்தை தொட்டுள்ளது"
1653957,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653957,1522,14 SEP 2020 11:23AM by PIB Chennai,ta,நமது தேசத்தைப் பாருங்கள் வரிசையில் சுற்றுலா அமைச்சகம் வழங்கிய புதிய இணைய கருத்தரங்கம்- 'புத்தரின் காலடி சுவட்டில்'
1653958,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653958,1127,14 SEP 2020 12:00PM by PIB Chennai,ta,2020 ஆகஸ்ட் மாதத்திற்கான நாட்டின் மொத்த விலை குறியீட்டு எண்கள்
1653959,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653959,39142,14 SEP 2020 11:11AM by PIB Chandigarh,pa,"ਭਾਰੀ ਵੱਧ ਰਹੀ ਕਰਵ 'ਤੇ, ਭਾਰਤ ਦੀ ਰਿਕਵਰੀ ਦੀ ਦਰ 78% ਨੂੰ ਛੂਹ ਗਈ
ਐਕਟਿਵ ਮਾਮਲਿਆਂ ਨਾਲੋਂ 28 ਲੱਖ ਹੋਰ ਰਿਕਵਰੀ ਹੋਈਕੁੱਲ ਐਕਟਿਵ ਮਾਮਲਿਆਂ ਦਾ 60% ਪੰਜ ਸਭ ਤੋਂ ਪ੍ਰਭਾਵਤ ਰਾਜਾਂ ਵਿੱਚ"
1653960,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653960,41893,14 SEP 2020 11:11AM by PIB Imphal,NA,"লেপ্তনা ৱাংখৎলক্লিবা কর্ভ অমদা ভারতকী নাবা ফগৎলকপগী চাং অসি ৭৮% য়ৌখ্রে 
এক্তিব কেসশিংদগী নাবা ফগৎলকপশিংনা লাখ ২৮ হেন্না লৈরেঅপুনবা এক্তিব কেসশিংগী ৬০%দি খ্বাইদগী শোকহল্লবা রাজ্য ৫দগী ওইরি"
1653961,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653961,121713,11 SEP 2020 5:30PM by PIB Delhi,ur,جولائی 2020 کے لیے صنعتی پیداوار کے اشاریہ اور استعمال پر مبنی اشاریہ کافوری   تخمینہ (بنیاد2011-12=100)
1653962,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653962,25843,13 SEP 2020 6:56PM by PIB Delhi,ur,"17ستمبر سن 2020 تک جزیرہ نما ہندوستان کے اوپر بارش کی بڑھی ہوئی سرگرمیاں
شمالی آندھرا پردیش ساحل سے دور مغربی وسطی خلیج بنگال کے اوپر کم دباؤ کا ایریا بدستور جاریساحلی آندھرا پردیش کے اوپر 13 ستمبر اور تلنگانہ کے اوپر 14 ستمبرسن  2020 کو  بہت زیادہ شدید بارش ہونے کا امکان ہےرائل سیما کے اوپر 13 ستمبر ، ودربھا  کے اوپر 15 ستمبر اور مراٹھواڑہ پر 16 ستمبر کو الگ الگ بڑے پیمانے پر بھاری بارش کا امکان ہے"
1653963,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653963,1259,14 SEP 2020 1:42PM by PIB Thiruvananthpuram,ml,പതിനാലാം റാങ്കിന്റെ തിളക്കവുമായി സി.യു.കെ.
1653964,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653964,1384,14 SEP 2020 1:46PM by PIB Thiruvananthpuram,ml,ബളാല്‍ കോട്ടക്കുന്ന് ഉരുള്‍പൊട്ടല്‍: കേന്ദ്രസർവകലാശാല ജിയോളജി സംഘം പഠനം നടത്തി
1653965,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653965,6217,14 SEP 2020 1:54PM by PIB Delhi,en,"Vice President calls for according equal respect to all Indian languages
We should be proud of our rich language diversity – Vice PresidentSays, Hindi and other Indian languages should be seen as complementary to each otherThere should be no imposition or opposition to any language- Vice PresidentCalls for providing school education in mother tonguePublishers and educators should work for enhancing dialogue between our languagesAddresses webinar on Hindi Divas-2020"
1653966,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653966,3177,13 SEP 2020 3:22PM by PIB Delhi,ur,لوگ آن لائن سامان کی پیکنگ میں استعمال ہونے والے کے وی آئی سی کے کاغذوں کو پسند کررہے ہیں
1653967,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653967,4804,13 SEP 2020 5:59PM by PIB Delhi,ur,"بجلی بھارت کا مستقبل ہے، غریبوں کی مدد کیلئے بڑے پیمانے پر کھانا پکانے کے لئے بجلی فراہم کرنے کا منصوبہ:بجلی کے وزیر جناب آر کے سنگھ
بجلی کے مرکزی وزیر نے این پی جی سی ایل نبی نگر میں سیوا بھون، باڑھ میں شاپنگ کمپلیکس اور این ٹی پی سی برونی میں  مین پلانٹ کی کینٹین کا افتتاح کیاان عمارتوں کی تعمیر کا مقصد این ٹی پی سی کے عملے اور کارکنوں کو ضروری خدمات فراہم کروانااور بہار میں پلانٹ کے علاقے میں رہائش پذیر لوگوں کے معیار زندگی میں بہتری لانا ہے"
1653968,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653968,2898,14 SEP 2020 9:53AM by PIB Chandigarh,pa,ਸੰਸਦ ਦੇ ਮੌਨਸੂਨ ਸੈਸ਼ਨ ਦੀ ਸ਼ੁਰੂਆਤ ਵਿੱਚ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਦੇ ਸੰਬੋਧਨ ਦਾ ਮੂਲ-ਪਾਠ
1653969,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653969,3033,13 SEP 2020 3:55PM by PIB Delhi,ur,"ہندوستان 2023تک کھادوں کی پیداوارمیں خودکفیل بن جائے گا:سدانند گوڑا
40ہزارکروڑروپے کی سرمایہ کاری کے ساتھ کھاد کے نئے یونٹس قائم کئے جارہے ہیں: مرکزی وزیرگوڑامرکزی وزیرگوڑا نے کسانوں سے مٹی کی زرخیزی کو برقراررکھنے کے لئے یوریاکے استعمال کرنے کے ضرورت پرزوردیامرکزی وزیرنے افکوکے نینوتجربے کی تعریف کی اوراسے ایک بساط بدلنے والا قراردیانینوکھاد 25سے 30فیصد تک سستی ،18سے 36فیصد زیادہ زرعی پیداوارمیں نتائج نے مٹی کی زرخیزی کو برقراررکھاہے :گوڑا"
1653970,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653970,3356,08 SEP 2020 7:00PM by PIB Delhi,ur,تعلیم کی وزارت نے شکشک پرَوپہل کے تحت تکنالوجی کے استعمال پہلے ویبینارکا اہتمام کیا
1653971,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653971,48667,14 SEP 2020 11:11AM by PIB Delhi,hi,"मरीजों के ठीक होने की दर में बढ़ोतरी का सिलसिला जारी, रिकवरी दर 78 फीसदी पहुंची
सक्रिय मामलों की तुलना में 28 लाख से अधिक रोगी ठीक हो चुके हैं5 सर्वाधिक प्रभावित राज्यों का कुल सक्रिय मामलों में 60 फीसदी का योगदान"
1653972,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653972,39301,14 SEP 2020 1:44PM by PIB Mumbai,mr,"कोरोनातून रुग्ण बरे होण्याचा देशाचा चढता आलेख, दर पोहोचला 78 % पर्यंत
सक्रीय रुग्णाच्या संख्येपेक्षा बरे झालेल्या रुग्णांची संख्या 28 लाखांनी अधिकएकूण सक्रीय रुग्णांपैकी 60% रुग्ण 5 सर्वाधिक बाधित राज्यात"
1653973,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653973,2320,14 SEP 2020 2:07PM by PIB Delhi,en,PM to inaugurate and lay foundation stone of seven projects related to urban infrastructure in Bihar on 15 September
1653974,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653974,4697,14 SEP 2020 12:14PM by PIB Delhi,hi,"सूक्ष्म, लघु और मध्‍यम उद्यमों की बकाया राशि - सूक्ष्म, लघु और मध्‍यम उद्यम मंत्रालय ने इन भुगतानों के लिए अपने प्रयास और तेज किए
सरकारी एजेंसियों और सार्वजनिक क्षेत्र इकाइयों के बाद मंत्रालय ने यह मामला निजी कॉरपोरेट्स के साथ भी उठायासूक्ष्म, लघु और मध्‍यम उद्यम (एमएसएमई) मंत्रालय ने छोटी इकाइयों के साथ एकजुटता दिखाने और एमएसएमई की बकाया राशियों का प्राथ‍मिकता के आधार पर पूरा भुगतान कराने के लिए शीर्ष 500 कॉरपोरेट उद्यमों के अध्‍यक्ष एवं प्रबंध निदेशकों को पत्र लिखा500 करोड़ से अधिक टर्नओवर वाले उद्यमों का एमएसएमई के नकदी प्रवाह में सुधार लाने के लिए टीआरईडीएस मंच पर ऑनबोर्ड होना अपेक्षित है"
1653975,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653975,2299,14 SEP 2020 2:07PM by PIB Delhi,hi,प्रधानमंत्री द्वारा बिहार में urban infrastructure से जुड़ी  7 परियोजनाओं का 15 सितम्बर को उद्घाटन व शिलान्यास
1653976,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653976,3014,14 SEP 2020 2:01PM by PIB Mumbai,mr,संसदेच्या पावसाळी अधिवेशनापूर्वी पंतप्रधान नरेंद्र मोदी यांनी साधलेला संवाद
1653977,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653977,36118,14 SEP 2020 2:18PM by PIB Delhi,en,Refill Demand under PMUY
1653978,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653978,6032,14 SEP 2020 2:19PM by PIB Delhi,en,Covid-19 Effect on Import of Oil
1653979,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653979,3204,14 SEP 2020 2:20PM by PIB Delhi,en,Establishment of Biofuel Stations
1653980,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653980,5869,14 SEP 2020 2:20PM by PIB Delhi,en,"Fire at Baghjan Oilfield in Tinsukia, Assam"
1653981,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653981,3286,14 SEP 2020 2:29PM by PIB Mumbai,mr,"एमएसएमई उद्योगांची थकबाकी : एमएसएमई उद्योगांना देय रक्कम मिळवून देण्यासाठी/वसूल करण्यासाठी मंत्रालयाचे विशेष प्रयत्न
एमएसएमई उद्योगांमध्ये रोख भांडवल वाढवण्यासाठी,  500 कोटींपेक्षा अधिक उलाढाल असलेल्या कंपन्यांनी देखील TReDS मंचावर असणे गरजेचे"
1653982,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653982,12907,14 SEP 2020 2:29PM by PIB Delhi,en,Stipend to Apprenticeship
1653983,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653983,3032,14 SEP 2020 2:30PM by PIB Delhi,en,Digital Skills to Jobless People
1653984,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653984,109459,14 SEP 2020 12:00PM by PIB Imphal,NA,ওগস্ত ২০২০গী ভারতকী হোলসেল মমলগী ইন্দেক্স নম্বরশিং
1653985,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653985,2262,14 SEP 2020 2:31PM by PIB Delhi,en,Partnership with International Agencies
1653986,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653986,5279,14 SEP 2020 2:32PM by PIB Delhi,en,Target of Skill India Mission
1653987,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653987,8238,14 SEP 2020 11:23AM by PIB Imphal,NA,দেখো অপনা দেশ ৱেবিনার পরিংশিংগী মখাদা “বুদ্ধগী লিক্লমশিংদা” হায়বা হিরমদা তুরিজিম মিনিস্ত্রিনা মসিগী খ্বাইদগী নৌবা ৱেবিনার পাংথোকখ্রে
1653988,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653988,1592,14 SEP 2020 11:11AM by PIB Thiruvananthpuram,ml,"ഇന്ത്യയിലെ കോവിഡ് മുക്തി നിരക്ക് 78 ശതമാനമായി
രോഗമുക്തരുടെ എണ്ണം ചികിത്സയിലുള്ളവരുടേതിനേക്കാള്‍ 28 ലക്ഷത്തിലധികംരോഗബാധിതരില്‍ 60 ശതമാനവും കോവിഡ് ഏറ്റവും കൂടുതല്‍ ബാധിച്ച 5 സംസ്ഥാനങ്ങളില്‍"
1653989,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653989,47807,14 SEP 2020 11:11AM by PIB Kolkata,NA,"নিরন্তর অগ্রগতির পথে ভারতে সস্থতার হারে বেড়ে ৭৮ শতাংশ
নিশ্চিতভাবে আক্রান্তের তুলনায় সুস্থতার সংখ্যা বেড়ে ২৮ লক্ষের বেশিনিশ্চিতভাবে আক্রান্তদের মধ্যে ৬০ শতাংশই পাঁচটি সর্বাধিক প্রভাবিত রাজ্য থেকে"
1653990,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653990,3045,14 SEP 2020 9:53AM by PIB Chennai,ta,நாடாளுமன்ற மழைக்கால கூட்டத் தொடரின் தொடக்கத்தில் பிரதமர் ஆற்றிய உரை
1653991,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653991,2971,14 SEP 2020 11:23AM by PIB Kolkata,NA,"দেখো আপনা দেশ ওয়েবিনার সিরিজের আওতায় পর্যটন মন্ত্রকের সর্বশেষ ওয়েবিনারের বিষয় ""ভগবান বুদ্ধের পাদদেশে"""
1653992,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653992,2143,13 SEP 2020 6:52PM by PIB Delhi,ur,"بجلی کے مرکزی وزیرنے بہارمیں سہرسہ میں کشن گنج ، دربھنگہ  400  کلوواٹ کی ٹرانسمیشن لائن کے ایل آئی ایل اوکی تعمیر کاسنگ بنیاد رکھا
پروجیکٹس سے سوپول ، کھگڑیااوربیگوسرائے اضلاع کے ساتھ سہرسہ میں بجلی کی صورت حال بہتربنائی جاسکے گیشمالی بہارکے کم وولٹیج کے مسئلے کو حل کرلئے جانے کا امکان ہے"
1653993,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653993,1211,14 SEP 2020 2:43PM by PIB Thiruvananthpuram,ml,സുതാര്യ നികുതി ചുമത്തൽ  സംബന്ധിച്ച വെബ്ബിനാർ നടന്നു
1653994,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653994,3068,14 SEP 2020 9:53AM by PIB Kolkata,NA,সংসদের বাদল অধিবেশনের প্রাক্কালে প্রধানমন্ত্রীর মন্তব্য
1653995,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653995,2250,14 SEP 2020 2:44PM by PIB Chennai,ta,"ஆன்லைனில் ஊட்டச்சத்து விநாடி-வினா போட்டி
பங்கேற்பவர்களுக்கு உடனடியாக இந்திய அரசின் மின் சான்றிதழ்"
1653996,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653996,3536,14 SEP 2020 9:53AM by PIB Hyderabad,te,పార్ల‌మెంట్ వ‌ర్షాకాల స‌మావేశాల ప్రారంభం సంద‌ర్భం లో ప్ర‌ధాన మంత్రి ప్ర‌సంగం
1653997,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653997,3754,14 SEP 2020 1:54PM by PIB Hyderabad,te,"అన్ని భారతీయ భాషలను గౌరవించుకుందాం, ప్రోత్సహిద్దాం: ఉపరాష్ట్రపతి
•	ఏ భాషనూ ఎవరిపైనా రుద్దకూడదు.. ఏ భాషను వ్యతిరేకించకూడదు•	హిందీ భాషను ప్రోత్సహించాల్సిన అవసరముంది•	మాతృభాష నేర్చుకోవాలి.. ఇతర భారతీయ భాషలపైనా దృష్టిపెట్టాలి•	ఆ తర్వాత పరాయి భాషలను నేర్చుకోవడం కూడా మంచిది•	‘భారతీయ భాషలన్నీ ఒకదానికొకటి పూరకమే. వ్యతిరేకం కాదు’ అన్న గాంధీజీ సూచన శిరోధార్యం•	హిందీ భాషా దినోత్సవం సందర్భంగా అంతర్జాల వేదిక ద్వారా ఉపరాష్ట్రపతి శ్రీ ముప్పవరపు వెంకయ్యనాయుడు సూచన"
1653998,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653998,2469,14 SEP 2020 12:20PM by PIB Chennai,ta,கொவிட் பெருந்தொற்று மற்றும் இந்திய அரசு எடுத்த நடவடிக்கைகள் குறித்து சுகாதார அமைச்சர் திரு ஹர்ஷ்வர்தன் மக்களவை/மாநிலங்களவையில் தாமாக முன் வந்து அளித்த அறிக்கை
1653999,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1653999,2257,14 SEP 2020 2:07PM by PIB Delhi,ur,وزیراعظم کے ذریعے بہار میں شہری انفراسٹراکچر سے متعلق 7 پروجیکٹوں کا 15ستمبر کو  افتتاح اور  سنگ بنیاد
1654000,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654000,1572,14 SEP 2020 12:14PM by PIB Chennai,ta,"சிறு, குறு, நடுத்தரத் தொழில் நிறுவனங்களுக்கு வர வேண்டிய நிலுவைத் தொகைகள் விரைவில் கிடைப்பதற்கு சிறு, குறு, நடுத்தரத் தொழில்கள் அமைச்சகம் இன்னும் அதிக நடவடிக்கைகளை எடுத்து வருகிறது"
1654001,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654001,5749,09 SEP 2020 9:52PM by PIB Delhi,ur,"جگیاسہ پروگرام کے تحت کووڈ-19 سے مقابلہ کرنے میں سی ایس آئی آر- سی ایم ای آر آئی کے ذریعے سائنسی اور  تکنیکی مداخلت پر ویبنار
’’ہمیں سائنس اور معاشرے کے درمیان ایک مشترکہ مقصد ،ساجھا نظریہ اور براہ راست رابطہ قائم کرنا چاہئے، تاکہ ہم سائنس سے جن نتائج کی بھی توقع رکھتے ہیں، انہیں زیادہ بہتر طریقے سے حاصل کیا جاسکے‘‘- پروفیسر (ڈاکٹر) ہریش ہیرانی"
1654002,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654002,2530,14 SEP 2020 2:07PM by PIB Hyderabad,te,"బిహార్ లో ప‌ట్ట‌ణ ప్రాంత మౌలిక స‌దుపాయాల క‌ల్ప‌న కు చెందిన ఏడు ప్రాజెక్టుల కు సెప్టెంబ‌ర్ 15న శంకుస్థాప‌న‌, ప్రారంభోత్స‌వం చేయ‌నున్న ప్ర‌ధాన మంత్రి"
1654003,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654003,3026,14 SEP 2020 9:53AM by PIB Bengaluru,kn,ಸಂಸತ್ತಿನ ಮುಂಗಾರು ಅಧಿವೇಶನದ ಆರಂಭದಲ್ಲಿ ಪ್ರಧಾನಮಂತ್ರಿಯವರ ಹೇಳಿಕೆಯ ಕನ್ನಡ ಅವತರಣಿಕೆ
1654004,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654004,2312,14 SEP 2020 2:20PM by PIB Delhi,ur,آسام کے تن سکھیا میں باگجان تیل کنویں میں آتشزدگی
1654005,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654005,2784,14 SEP 2020 3:17PM by PIB Mumbai,mr,देखो अपना देश वेबिनार मालिकेअंतर्गत पर्यटन मंत्रालयाकडून ‘इन द फुट स्टेप्स ऑफ बुद्ध ‘ वेबिनार सादर
1654006,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654006,2204,14 SEP 2020 2:07PM by PIB Guwahati,NA,১৫ ছেপ্টেম্বৰত বিহাৰৰ নগৰীয়া আন্তঃগাঁথনিৰে সম্পৰ্কীয় সাতটা প্ৰকল্প উদ্বোধন আৰু আধাৰশিলা স্থাপন কৰিব প্ৰধানমন্ত্ৰীয়ে
1654007,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654007,6074,14 SEP 2020 3:16PM by PIB Delhi,en,"Three bills aimed at transformation of agriculture and raising farmers’ incomeintroduced in Lok Sabha today; to replace ordinances promulgated on 5th June 2020
Legislations will enable barrier-free trade in agricultural produce and empower farmers to engage with investors of their choice - Union Minister of Agriculture & Farmers’ Welfare Shri Narendra Singh Tomar"
1654009,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654009,3172,14 SEP 2020 3:22PM by PIB Delhi,hi,"हमें अपनी भाषाई विविधता पर गर्व होना चाहिए, हमारी भाषाएं हमारी सांस्कृतिक धरोहर हैं : उपराष्ट्रपति
न कोई भाषा थोपी जाए न ही किसी भाषा का विरोध होना चाहिए, हर भारतीय भाषा हमारे संस्कारों की तरह शुद्ध और हमारी आस्थाओं की तरह पवित्र : उपराष्ट्रपतिशिक्षा का माध्यम मातृ-भाषा होना चाहिए, इससे पढ़ने और समझने में रुचि पैदा होती है, नई शिक्षा नीति की सराहना कीहिन्दी और अन्य भारतीय भाषाओं के छात्र एक दूसरे के साहित्य और साहित्यकारों से परिचित हों,उपराष्ट्रपति ने अधिक से अधिक भारतीय भाषाएं सीखने का आग्रह कियाहिन्दी दिवस के अवसर पर महात्मा गांधी और डॉ राजेन्द्र प्रसाद के विचारों को याद किया"
1654010,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654010,2135,14 SEP 2020 2:07PM by PIB Ahmedabad,gu,પ્રધાનમંત્રી 15 સપ્ટેમ્બરના રોજ બિહારમાં શહેરી માળખાકીય સુવિધાઓ સંબંધિત 7 પરિયોજનાઓનું ઉદ્ઘાટન અને શિલાન્યાસ કરશે
1654011,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654011,5097,14 SEP 2020 3:24PM by PIB Mumbai,mr,ऑगस्ट 2020 या महिन्यासाठी घाऊक किमतीवर आधारित निर्देशांक
1654012,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654012,2095,14 SEP 2020 1:54PM by PIB Chennai,ta,எந்த மொழியையும் திணிக்கவோ அல்லது எதிர்க்கவோ கூடாது - குடியரசுத் துணைத் தலைவர்
1654013,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654013,1059,14 SEP 2020 3:27PM by PIB Delhi,en,Steel Clusters
1654014,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654014,2299,14 SEP 2020 2:07PM by PIB Chennai,ta,நகர்ப்புற உள்கட்டமைப்பு தொடர்பான 7 திட்டங்களை பிகாரில் பிரதமர் நாளை தொடங்கி வைக்கிறார்
1654015,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654015,3255,14 SEP 2020 3:28PM by PIB Delhi,en,Government Initiatives for Steel Industry
1654016,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654016,5652,14 SEP 2020 3:29PM by PIB Delhi,en,Skill Training Centres Under Ministry of Steel
1654017,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654017,2680,14 SEP 2020 3:30PM by PIB Delhi,en,"Nominations for Padma Awards-2021 open till 15th September, 2020"
1654018,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654018,2401,14 SEP 2020 12:14PM by PIB Thiruvananthpuram,ml,എംഎസ്എംഇകൾക്കുള്ള കുടിശിക പരിഹരിക്കാനുള്ള ശ്രമങ്ങളുമായി എംഎസ്എംഇ മന്ത്രാലയം
1654019,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654019,3600,14 SEP 2020 3:30PM by PIB Delhi,en,Global Competition in Steel Industry
1654020,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654020,3430,14 SEP 2020 9:53AM by PIB Thiruvananthpuram,ml,പാര്‍ലമെന്റിന്റെ വര്‍ഷകാല സമ്മേളനത്തിന് മുന്നോടിയായുള്ള പ്രധാനമന്ത്രിയുടെ പ്രസ്താവന
1654021,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654021,2850,14 SEP 2020 3:32PM by PIB Delhi,en,Identification and Marketing Development of Tribal Products
1654022,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654022,1689,14 SEP 2020 3:34PM by PIB Delhi,en,"Promotion of Tribal Culture, Livelihood and Education"
1654023,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654023,36587,14 SEP 2020 11:11AM by PIB Hyderabad,te,"పెరుగుదల బాటలో 78% చేరిన కోలుకున్నవారి శాతం 
చికిత్సలో ఉన్నవారికంటే కోలుకున్నవారు 28  లక్షలు అధికంఐదు తీవ్ర ప్రభావిత రాష్ట్రాల్లోనే 60% మంది చికిత్సలో ఉన్న బాధితులు"
1654024,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654024,4462,14 SEP 2020 12:14PM by PIB Delhi,ur,"ایم ایس ایم ای کے واجبات: بہت چھوٹی، چھوٹی اور متوسط صنعتوں کی وزارت نے ان واجبات کی ادائیگی کے لیے کوششیں تیز کیں
سرکاری اداروں اور پبلک سیکٹر اکائیوں کے بعد، مرکزی وزارت نے بھی نجی کارپوریٹ اداروں کے ساتھ معاملے کو اٹھایاایم ایس ایم ای وزارت نے چوٹی کے 500کارپوریٹ اداروں کو چھوٹی اکائیوں کے ساتھ یکجہتی کا اظہار کرنے اور ترجیحی بنیاد پر وزارت کے واجبات کی ادائیگی کے لیے کہا ایم ایس ایم ای کے نقدی کے بہاو کو بہتر بنانے کے لیے 500 کروڑ روپے سے زیادہ ٹرن اوور کے حامل اداروں کو ٹی آر ای ڈی ایس پلیٹ فارم پر آن بورڈ ہونا ضروری"
1654025,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654025,6141,14 SEP 2020 3:35PM by PIB Mumbai,mr,कोविड -19 चा तेलाच्या आयातीवर झालेला परिणाम
1654026,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654026,2631,14 SEP 2020 3:48PM by PIB Chennai,ta,"பீடி, சுண்ணாம்புக்கல் மற்றும் டோலமைட் சுரங்கத் தொழிலாளர்கள் மற்றும் சினிமா தொழிலாளர்களின் குழந்தைகளுக்கு கல்வி உதவித் தொகை : விண்ணப்பங்கள் வரவேற்பு"
1654027,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654027,2321,14 SEP 2020 12:00PM by PIB Kolkata,NA,দেশে অগাস্ট মাসে পাইকারি মূল্য সূচক
1654028,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654028,2505,14 SEP 2020 3:48PM by PIB Chennai,en,Applications invited for grant of Financial Assistance for education to the children of Beedi / Lime Stone & Dolomite Mines / Cine workers for the year 2020-21
1654029,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654029,4693,14 SEP 2020 3:48PM by PIB Delhi,en,"Union Minister of State for Youth Affairs and Sports , Shri Kiren Rijiju  lays Foundation Stones for various sports facilities costing over 12 crore rupees in Leh, Ladakh today
Foundation for a Synthetic Track & Astroturf for football laid atLeh  Open Stadium; Gymnasium Hall to be constructed at NDS Indoor StadiumLadakh UT Administration should constitute awards and incentives  for local sports persons to encourage them to excel in sports: Shri Kiren Rijiju"
1654030,https://www.pib.gov.in/PressReleasePage.aspx?PRID=1654030,41797,14 SEP 2020 11:11AM by PIB Delhi,ur,"تیزی سے بڑھتے ہوئے معاملوں کے درمیان، بھارت میں صحت یابی کی شرح پہنچی 78 فیصد
کل ایکٹیو معاملوں کے مقابلے صحت یاب ہونے والوں کی تعداد 28 لاکھ زیادہکل ایکٹیو معاملوں کا 60 فیصد 5 سب سے زیادہ متاثرہ ریاستوں میں"
